id_lead,cargo,setor,tamanho_empresa,fonte_do_lead,tags,produto_de_interesse,valor_investimento,etapa_do_funil,tempo_na_etapa,convertido
1555,Gerente,Varejo,Pequena,Indicação,Cold,Plano Premium,10000,Contato,21,1
1556,Analista,Varejo,Grande,Orgânico,MQL,Plano Premium,10000,Negociação,59,0
1557,Diretor,Finanças,Média,Indicação,Cold,Consultoria,42296,Fechamento,38,1
1558,Analista,Varejo,Pequena,Anúncio,SQL,Consultoria,5292,Contato,22,0
1559,Analista,Finanças,Média,Orgânico,SQL,Consultoria,2102,Contato,5,1
1560,Gerente,Varejo,Grande,Evento,SQL,Plano Pro,2500,Fechamento,37,0
1561,Analista,Finanças,Pequena,Orgânico,Cold,Plano Premium,10000,Contato,9,0
1562,Diretor,Educação,Pequena,Orgânico,MQL,Consultoria,115590,Fechamento,28,1
1563,Analista,Varejo,Pequena,Orgânico,SQL,Plano Básico,500,Contato,39,0
1564,Gerente,Manufatura,Pequena,Orgânico,SQL,Consultoria,6891,Negociação,53,1
1565,Gerente,Saúde,Média,Indicação,Sem tag,Consultoria,126033,Negociação,44,1
1566,Gerente,Varejo,Média,Orgânico,SQL,Consultoria,19462,Proposta,34,0
1567,Gerente,Tecnologia,Média,Anúncio,Hot,Consultoria,12903,Fechamento,29,1
1568,CEO,Manufatura,Pequena,Orgânico,MQL,Plano Básico,500,Proposta,10,1
1569,Analista,Varejo,Grande,Orgânico,SQL,Plano Básico,500,Negociação,44,1
1570,Gerente,Saúde,Grande,Evento,Cold,Plano Premium,10000,Negociação,44,0
1571,Analista,Saúde,Média,Orgânico,Sem tag,Plano Básico,500,Fechamento,4,0
1572,Analista,Varejo,Pequena,Indicação,MQL,Plano Premium,10000,Negociação,58,0
1573,Analista,Manufatura,Grande,Indicação,Cold,Plano Premium,10000,Contato,27,0
1574,Diretor,Educação,Pequena,Indicação,Hot,Consultoria,11745,Proposta,13,1
1575,Analista,Manufatura,Média,Indicação,Hot,Consultoria,2870,Fechamento,11,1
1576,Analista,Saúde,Pequena,Indicação,SQL,Consultoria,10300,Contato,36,1
1577,Gerente,Tecnologia,Média,Anúncio,SQL,Plano Premium,10000,Fechamento,4,0
1578,Analista,Educação,Grande,Anúncio,MQL,Plano Básico,500,Negociação,57,0
1579,Analista,Educação,Média,Orgânico,Cold,Plano Premium,10000,Contato,3,0
1580,Analista,Manufatura,Pequena,Evento,MQL,Plano Pro,2500,Contato,12,0
1581,Analista,Varejo,Média,Orgânico,SQL,Plano Pro,2500,Contato,8,0
1582,Analista,Varejo,Média,Indicação,Sem tag,Plano Pro,2500,Fechamento,13,0
1583,Analista,Finanças,Pequena,Indicação,Sem tag,Plano Básico,500,Proposta,29,0
1584,Gerente,Saúde,Média,Indicação,MQL,Consultoria,7290,Fechamento,2,0
1585,Analista,Tecnologia,Pequena,Orgânico,SQL,Plano Pro,2500,Qualificação,4,0
1586,Analista,Saúde,Pequena,Indicação,MQL,Plano Básico,500,Contato,8,0
1587,Gerente,Manufatura,Média,Anúncio,SQL,Plano Básico,500,Contato,8,1
1588,Diretor,Saúde,Média,Indicação,Hot,Plano Básico,500,Fechamento,13,1
1589,Analista,Varejo,Média,Indicação,Hot,Consultoria,16904,Qualificação,31,1
1590,Diretor,Tecnologia,Média,Evento,MQL,Plano Básico,500,Contato,7,1
1591,Gerente,Finanças,Média,Anúncio,Hot,Plano Pro,2500,Proposta,22,0
1592,Gerente,Saúde,Grande,Anúncio,Cold,Plano Pro,2500,Qualificação,15,1
1593,Analista,Tecnologia,Pequena,Anúncio,Sem tag,Plano Básico,500,Contato,33,0
1594,Gerente,Finanças,Grande,Evento,Cold,Consultoria,17709,Negociação,18,1
1595,Diretor,Manufatura,Pequena,Anúncio,Sem tag,Plano Pro,2500,Contato,21,1
1596,CEO,Educação,Pequena,Indicação,SQL,Plano Pro,2500,Negociação,19,1
1597,CEO,Educação,Pequena,Indicação,Hot,Plano Básico,500,Fechamento,29,1
1598,Gerente,Finanças,Média,Orgânico,Hot,Plano Básico,500,Proposta,1,0
1599,Analista,Saúde,Grande,Evento,Sem tag,Plano Básico,500,Negociação,57,0
1600,Analista,Varejo,Pequena,Orgânico,MQL,Plano Básico,500,Fechamento,24,0
1601,Analista,Manufatura,Média,Indicação,Sem tag,Plano Básico,500,Proposta,25,0
1602,Analista,Tecnologia,Pequena,Orgânico,MQL,Plano Premium,10000,Proposta,31,0
1603,Diretor,Varejo,Média,Orgânico,Cold,Plano Básico,500,Fechamento,10,0
1604,Analista,Saúde,Pequena,Orgânico,SQL,Plano Básico,500,Proposta,13,0
1605,Analista,Educação,Pequena,Indicação,Hot,Plano Pro,2500,Contato,33,0
1606,Analista,Finanças,Grande,Orgânico,Sem tag,Consultoria,53047,Fechamento,38,1
1607,Analista,Saúde,Pequena,Evento,SQL,Plano Pro,2500,Proposta,14,0
1608,Analista,Tecnologia,Grande,Evento,SQL,Plano Básico,500,Contato,35,1
1609,Analista,Manufatura,Grande,Evento,Cold,Consultoria,7457,Proposta,5,0
1610,Analista,Tecnologia,Pequena,Orgânico,Sem tag,Consultoria,500000,Contato,9,0
1611,Diretor,Manufatura,Média,Indicação,SQL,Plano Pro,2500,Proposta,24,1
1612,Gerente,Varejo,Média,Orgânico,Sem tag,Plano Básico,500,Proposta,25,0
1613,Gerente,Tecnologia,Pequena,Orgânico,Sem tag,Plano Pro,2500,Fechamento,11,1
1614,CEO,Finanças,Média,Evento,MQL,Plano Básico,500,Contato,12,0
1615,Diretor,Tecnologia,Média,Indicação,SQL,Plano Básico,500,Negociação,32,0
1616,Analista,Finanças,Pequena,Evento,Sem tag,Plano Básico,500,Contato,21,0
1617,Diretor,Varejo,Grande,Orgânico,Hot,Plano Básico,500,Negociação,24,1
1618,Analista,Educação,Pequena,Orgânico,Sem tag,Plano Básico,500,Proposta,9,0
1619,CEO,Saúde,Média,Orgânico,MQL,Plano Básico,500,Contato,6,1
1620,Gerente,Varejo,Média,Anúncio,Cold,Plano Premium,10000,Proposta,11,0
1621,Gerente,Tecnologia,Grande,Orgânico,MQL,Consultoria,5350,Negociação,35,0
1622,Analista,Varejo,Média,Orgânico,Hot,Plano Premium,10000,Negociação,24,1
1623,Analista,Tecnologia,Pequena,Orgânico,SQL,Consultoria,174,Contato,32,0
1624,Gerente,Educação,Média,Orgânico,MQL,Plano Básico,500,Qualificação,29,0
1625,Diretor,Educação,Pequena,Indicação,Sem tag,Plano Pro,2500,Proposta,8,1
1626,CEO,Educação,Média,Anúncio,SQL,Plano Premium,10000,Fechamento,3,1
1627,Analista,Varejo,Média,Orgânico,Cold,Plano Básico,500,Proposta,16,0
1628,Diretor,Saúde,Média,Anúncio,Sem tag,Plano Básico,500,Contato,11,1
1629,Gerente,Manufatura,Média,Evento,Hot,Plano Premium,10000,Fechamento,9,0
1630,Analista,Tecnologia,Média,Evento,SQL,Plano Premium,10000,Qualificação,24,0
1631,Analista,Finanças,Média,Evento,SQL,Consultoria,10238,Fechamento,34,0
1632,CEO,Educação,Grande,Evento,Cold,Plano Premium,10000,Negociação,50,1
1633,Diretor,Finanças,Média,Orgânico,SQL,Plano Básico,500,Proposta,17,0
1634,Gerente,Tecnologia,Média,Orgânico,SQL,Plano Pro,2500,Proposta,33,1
1635,Analista,Saúde,Média,Indicação,Hot,Plano Pro,2500,Negociação,54,1
1636,CEO,Tecnologia,Média,Orgânico,SQL,Plano Básico,500,Proposta,6,1
1637,Gerente,Manufatura,Pequena,Orgânico,Hot,Plano Premium,10000,Contato,21,1
1638,Diretor,Saúde,Pequena,Anúncio,Cold,Plano Pro,2500,Fechamento,2,0
1639,Analista,Varejo,Grande,Orgânico,Cold,Plano Pro,2500,Fechamento,34,0
1640,Gerente,Varejo,Grande,Indicação,Sem tag,Plano Básico,500,Negociação,35,0
1641,Gerente,Finanças,Média,Evento,Sem tag,Consultoria,5714,Fechamento,19,0
1642,Analista,Saúde,Pequena,Evento,SQL,Plano Básico,500,Contato,34,0
1643,Gerente,Educação,Média,Orgânico,Hot,Consultoria,6742,Negociação,29,0
1644,CEO,Varejo,Pequena,Evento,MQL,Consultoria,162949,Contato,7,1
1645,Analista,Manufatura,Pequena,Orgânico,Hot,Plano Básico,500,Proposta,22,0
1646,CEO,Finanças,Média,Evento,MQL,Plano Premium,10000,Negociação,36,0
1647,Diretor,Manufatura,Pequena,Orgânico,MQL,Plano Básico,500,Fechamento,25,0
1648,Gerente,Tecnologia,Pequena,Indicação,Sem tag,Plano Premium,10000,Contato,3,0
1649,Analista,Educação,Média,Orgânico,Cold,Plano Premium,10000,Proposta,9,0
1650,Gerente,Tecnologia,Grande,Orgânico,MQL,Plano Premium,10000,Contato,9,0
1651,Diretor,Educação,Média,Orgânico,Sem tag,Plano Premium,10000,Negociação,57,1
1652,Analista,Tecnologia,Média,Orgânico,Sem tag,Plano Premium,10000,Negociação,31,1
1653,CEO,Tecnologia,Média,Orgânico,SQL,Plano Pro,2500,Proposta,29,1
1654,Diretor,Tecnologia,Média,Evento,Sem tag,Plano Básico,500,Contato,34,1
1655,Gerente,Manufatura,Média,Orgânico,Sem tag,Plano Básico,500,Contato,2,0
1656,Gerente,Manufatura,Grande,Evento,MQL,Plano Básico,500,Proposta,28,0
1657,Analista,Finanças,Grande,Anúncio,Hot,Plano Básico,500,Proposta,5,0
1658,Analista,Varejo,Grande,Indicação,MQL,Plano Premium,10000,Negociação,41,1
1659,Gerente,Finanças,Pequena,Anúncio,MQL,Plano Pro,2500,Proposta,37,0
1660,Analista,Finanças,Grande,Indicação,Cold,Plano Básico,500,Contato,17,0
1661,Analista,Finanças,Média,Orgânico,Cold,Plano Premium,10000,Proposta,39,0
1662,Gerente,Saúde,Média,Orgânico,SQL,Plano Premium,10000,Negociação,31,0
1663,Analista,Manufatura,Pequena,Indicação,SQL,Plano Premium,10000,Qualificação,7,0
1664,Analista,Saúde,Média,Indicação,Hot,Consultoria,1939,Fechamento,24,1
1665,Gerente,Varejo,Grande,Anúncio,Hot,Plano Básico,500,Proposta,25,0
1666,Diretor,Varejo,Pequena,Anúncio,Sem tag,Plano Pro,2500,Contato,19,1
1667,Analista,Tecnologia,Pequena,Anúncio,Sem tag,Plano Premium,10000,Fechamento,34,0
1668,Gerente,Varejo,Média,Anúncio,MQL,Plano Premium,10000,Fechamento,37,0
1669,Analista,Finanças,Média,Orgânico,Sem tag,Plano Básico,500,Negociação,29,0
1670,Diretor,Educação,Média,Evento,Sem tag,Plano Premium,10000,Fechamento,21,1
1671,Analista,Manufatura,Média,Anúncio,MQL,Plano Premium,10000,Contato,6,0
1672,Diretor,Manufatura,Pequena,Orgânico,SQL,Consultoria,7644,Negociação,20,1
1673,Analista,Manufatura,Média,Indicação,SQL,Plano Básico,500,Qualificação,18,1
1674,Analista,Manufatura,Média,Orgânico,SQL,Consultoria,25131,Proposta,18,0
1675,Analista,Saúde,Grande,Indicação,SQL,Plano Pro,2500,Qualificação,11,0
1676,Analista,Varejo,Média,Orgânico,Hot,Consultoria,92566,Negociação,35,0
1677,Analista,Finanças,Grande,Orgânico,Sem tag,Consultoria,32362,Proposta,9,0
1678,Analista,Educação,Média,Anúncio,Hot,Plano Básico,500,Contato,3,0
1679,Gerente,Manufatura,Média,Orgânico,Cold,Plano Premium,10000,Qualificação,36,0
1680,Gerente,Finanças,Média,Anúncio,Sem tag,Plano Básico,500,Negociação,54,0
1681,Analista,Finanças,Média,Orgânico,SQL,Plano Premium,10000,Proposta,27,0
1682,Gerente,Tecnologia,Média,Indicação,SQL,Plano Básico,500,Contato,27,0
1683,Gerente,Tecnologia,Pequena,Evento,MQL,Plano Básico,500,Proposta,13,0
1684,Diretor,Tecnologia,Média,Orgânico,Hot,Plano Premium,10000,Contato,28,1
1685,Gerente,Finanças,Pequena,Orgânico,SQL,Plano Premium,10000,Negociação,35,0
1686,Gerente,Tecnologia,Pequena,Orgânico,Hot,Plano Premium,10000,Fechamento,30,1
1687,Gerente,Finanças,Pequena,Orgânico,Sem tag,Plano Básico,500,Qualificação,3,0
1688,Diretor,Varejo,Grande,Evento,Hot,Consultoria,6629,Qualificação,24,1
1689,Analista,Finanças,Pequena,Orgânico,MQL,Plano Pro,2500,Negociação,33,1
1690,Gerente,Varejo,Pequena,Orgânico,Cold,Plano Premium,10000,Contato,8,0
1691,Diretor,Tecnologia,Média,Orgânico,SQL,Plano Pro,2500,Fechamento,25,1
1692,Analista,Manufatura,Pequena,Orgânico,MQL,Plano Premium,10000,Negociação,32,0
1693,CEO,Varejo,Média,Anúncio,Hot,Plano Pro,2500,Fechamento,30,1
1694,Analista,Varejo,Grande,Indicação,Hot,Plano Básico,500,Negociação,24,1
1695,Gerente,Finanças,Média,Evento,Hot,Plano Básico,500,Qualificação,21,1
1696,Analista,Manufatura,Média,Indicação,Hot,Consultoria,4335,Proposta,35,0
1697,Gerente,Saúde,Pequena,Anúncio,SQL,Consultoria,9143,Contato,9,0
1698,Analista,Varejo,Média,Evento,Hot,Consultoria,179169,Negociação,19,0
1699,Analista,Varejo,Média,Anúncio,Sem tag,Plano Básico,500,Qualificação,4,0
1700,Gerente,Educação,Média,Indicação,MQL,Plano Básico,500,Fechamento,37,1
1701,Analista,Saúde,Média,Anúncio,Hot,Plano Pro,2500,Qualificação,12,1
1702,Diretor,Educação,Grande,Indicação,Cold,Plano Premium,10000,Fechamento,29,1
1703,Analista,Educação,Pequena,Indicação,MQL,Plano Pro,2500,Qualificação,4,0
1704,Analista,Saúde,Média,Orgânico,Hot,Plano Premium,10000,Proposta,31,1
1705,Analista,Tecnologia,Média,Orgânico,MQL,Consultoria,33404,Contato,7,0
1706,Gerente,Finanças,Pequena,Anúncio,Hot,Consultoria,24687,Fechamento,30,1
1707,Analista,Tecnologia,Pequena,Anúncio,Sem tag,Plano Básico,500,Qualificação,12,0
1708,Analista,Manufatura,Média,Orgânico,SQL,Plano Pro,2500,Qualificação,20,0
1709,Analista,Saúde,Pequena,Evento,Cold,Consultoria,25021,Fechamento,15,1
1710,Gerente,Finanças,Grande,Indicação,Cold,Plano Pro,2500,Fechamento,25,0
1711,Diretor,Tecnologia,Média,Orgânico,MQL,Consultoria,500000,Qualificação,8,1
1712,Analista,Manufatura,Pequena,Indicação,SQL,Plano Básico,500,Fechamento,6,0
1713,Analista,Educação,Pequena,Anúncio,Cold,Plano Básico,500,Contato,13,0
1714,Diretor,Finanças,Grande,Anúncio,SQL,Plano Premium,10000,Proposta,21,1
1715,Gerente,Saúde,Média,Indicação,Hot,Plano Premium,10000,Fechamento,36,1
1716,Analista,Varejo,Média,Orgânico,Sem tag,Plano Pro,2500,Qualificação,22,1
1717,Gerente,Saúde,Pequena,Anúncio,SQL,Consultoria,3901,Fechamento,1,1
1718,Analista,Manufatura,Pequena,Orgânico,MQL,Plano Pro,2500,Proposta,22,0
1719,Gerente,Manufatura,Média,Anúncio,MQL,Plano Premium,10000,Contato,32,0
1720,Analista,Saúde,Média,Anúncio,Hot,Plano Básico,500,Proposta,8,1
1721,Analista,Tecnologia,Grande,Anúncio,Hot,Plano Pro,2500,Negociação,39,1
1722,Analista,Finanças,Pequena,Orgânico,Sem tag,Consultoria,11598,Contato,9,0
1723,Gerente,Saúde,Média,Orgânico,MQL,Plano Básico,500,Qualificação,25,0
1724,Diretor,Tecnologia,Pequena,Orgânico,Hot,Plano Pro,2500,Negociação,29,0
1725,Gerente,Educação,Pequena,Orgânico,MQL,Plano Básico,500,Contato,2,1
1726,Gerente,Tecnologia,Média,Anúncio,SQL,Plano Pro,2500,Negociação,32,0
1727,Analista,Manufatura,Média,Evento,MQL,Plano Básico,500,Negociação,37,1
1728,Analista,Finanças,Grande,Anúncio,Sem tag,Consultoria,1130,Qualificação,36,0
1729,Gerente,Finanças,Grande,Anúncio,Hot,Plano Pro,2500,Contato,27,0
1730,Gerente,Educação,Grande,Orgânico,MQL,Consultoria,1479,Fechamento,8,0
1731,Gerente,Manufatura,Pequena,Evento,MQL,Plano Pro,2500,Qualificação,38,0
1732,Analista,Educação,Pequena,Evento,Hot,Consultoria,47317,Negociação,36,1
1733,Analista,Educação,Média,Orgânico,MQL,Plano Básico,500,Proposta,12,0
1734,CEO,Educação,Grande,Orgânico,SQL,Plano Premium,10000,Fechamento,22,1
1735,Analista,Saúde,Média,Orgânico,Cold,Plano Básico,500,Contato,11,0
1736,Analista,Finanças,Média,Evento,Hot,Consultoria,46882,Negociação,20,1
1737,Gerente,Saúde,Pequena,Orgânico,Sem tag,Plano Premium,10000,Contato,6,0
1738,Analista,Tecnologia,Grande,Indicação,MQL,Plano Pro,2500,Contato,21,1
1739,Gerente,Manufatura,Grande,Orgânico,SQL,Plano Premium,10000,Proposta,24,1
1740,Analista,Saúde,Média,Indicação,Sem tag,Consultoria,5131,Proposta,38,0
1741,Analista,Saúde,Média,Indicação,Hot,Plano Pro,2500,Fechamento,15,1
1742,Analista,Educação,Grande,Orgânico,Hot,Consultoria,12117,Proposta,2,1
1743,Analista,Finanças,Pequena,Indicação,Hot,Plano Pro,2500,Fechamento,5,1
1744,Diretor,Saúde,Pequena,Anúncio,Hot,Plano Premium,10000,Negociação,51,1
1745,Gerente,Varejo,Grande,Evento,Sem tag,Plano Básico,500,Proposta,11,0
1746,Analista,Finanças,Grande,Indicação,Cold,Plano Pro,2500,Proposta,14,0
1747,CEO,Finanças,Pequena,Anúncio,Cold,Consultoria,179116,Fechamento,4,1
1748,Analista,Varejo,Média,Evento,Cold,Plano Premium,10000,Qualificação,27,0
1749,CEO,Tecnologia,Média,Anúncio,Sem tag,Consultoria,500000,Contato,2,1
1750,Analista,Manufatura,Grande,Evento,Hot,Plano Premium,10000,Negociação,18,1
1751,Gerente,Tecnologia,Pequena,Anúncio,Sem tag,Plano Premium,10000,Qualificação,35,0
1752,Analista,Saúde,Pequena,Orgânico,Hot,Plano Básico,500,Proposta,6,0
1753,Analista,Saúde,Pequena,Anúncio,Hot,Plano Pro,2500,Proposta,39,1
1754,Gerente,Tecnologia,Pequena,Anúncio,SQL,Plano Premium,10000,Fechamento,22,0
1755,Analista,Saúde,Grande,Orgânico,Cold,Plano Pro,2500,Qualificação,19,1
1756,Gerente,Saúde,Pequena,Orgânico,Cold,Consultoria,79159,Negociação,55,0
1757,Gerente,Manufatura,Média,Anúncio,Hot,Consultoria,18783,Contato,12,0
1758,Analista,Varejo,Média,Orgânico,Hot,Plano Básico,500,Contato,39,0
1759,Analista,Varejo,Média,Orgânico,SQL,Consultoria,205208,Proposta,11,1
1760,Gerente,Varejo,Pequena,Orgânico,SQL,Plano Básico,500,Contato,21,0
1761,Diretor,Manufatura,Média,Orgânico,SQL,Plano Pro,2500,Proposta,38,1
1762,Gerente,Finanças,Média,Indicação,SQL,Plano Pro,2500,Fechamento,2,0
1763,Gerente,Saúde,Média,Anúncio,Sem tag,Plano Básico,500,Fechamento,29,0
1764,Diretor,Saúde,Média,Orgânico,MQL,Plano Básico,500,Fechamento,14,0
1765,Analista,Varejo,Pequena,Anúncio,Sem tag,Plano Pro,2500,Fechamento,20,0
1766,Analista,Finanças,Grande,Orgânico,SQL,Plano Básico,500,Contato,28,0
1767,Gerente,Finanças,Pequena,Orgânico,MQL,Plano Pro,2500,Fechamento,27,0
1768,Diretor,Tecnologia,Grande,Orgânico,Hot,Plano Básico,500,Negociação,57,1
1769,Diretor,Saúde,Pequena,Orgânico,Hot,Plano Pro,2500,Qualificação,24,1
1770,Gerente,Varejo,Grande,Orgânico,MQL,Plano Pro,2500,Contato,2,0
1771,Analista,Tecnologia,Média,Evento,Hot,Consultoria,11104,Negociação,16,0
1772,Gerente,Finanças,Grande,Orgânico,SQL,Plano Básico,500,Contato,3,1
1773,Analista,Saúde,Pequena,Indicação,Hot,Plano Pro,2500,Fechamento,12,1
1774,Analista,Finanças,Média,Anúncio,MQL,Plano Básico,500,Fechamento,15,1
1775,Diretor,Manufatura,Grande,Evento,Cold,Plano Pro,2500,Proposta,3,1
1776,Analista,Saúde,Média,Orgânico,SQL,Consultoria,9275,Fechamento,29,1
1777,Analista,Varejo,Grande,Evento,Hot,Plano Básico,500,Proposta,24,1
1778,Diretor,Manufatura,Grande,Orgânico,SQL,Plano Pro,2500,Qualificação,16,1
1779,Diretor,Educação,Média,Anúncio,SQL,Plano Pro,2500,Contato,24,0
1780,Gerente,Tecnologia,Grande,Orgânico,SQL,Consultoria,6980,Contato,28,0
1781,Diretor,Finanças,Média,Indicação,MQL,Plano Básico,500,Negociação,16,1
1782,Analista,Tecnologia,Grande,Orgânico,SQL,Plano Premium,10000,Qualificação,39,1
1783,Analista,Varejo,Média,Anúncio,Hot,Consultoria,29355,Fechamento,28,0
1784,CEO,Educação,Pequena,Evento,Sem tag,Consultoria,5589,Negociação,58,0
1785,Analista,Finanças,Pequena,Orgânico,Sem tag,Plano Básico,500,Fechamento,31,1
1786,Gerente,Manufatura,Grande,Evento,Hot,Plano Básico,500,Proposta,31,0
1787,Analista,Varejo,Grande,Evento,Hot,Plano Premium,10000,Negociação,26,1
1788,Diretor,Manufatura,Pequena,Orgânico,Hot,Plano Básico,500,Qualificação,13,1
1789,Analista,Manufatura,Grande,Evento,MQL,Plano Premium,10000,Qualificação,38,0
1790,Gerente,Educação,Pequena,Orgânico,Hot,Plano Pro,2500,Qualificação,32,0
1791,Analista,Manufatura,Média,Indicação,SQL,Consultoria,12535,Negociação,59,0
1792,Analista,Varejo,Grande,Anúncio,MQL,Plano Premium,10000,Qualificação,35,1
1793,Diretor,Educação,Grande,Orgânico,MQL,Plano Básico,500,Fechamento,14,1
1794,Analista,Finanças,Pequena,Anúncio,SQL,Consultoria,19764,Qualificação,7,0
1795,Analista,Saúde,Média,Anúncio,SQL,Plano Básico,500,Fechamento,31,0
1796,Analista,Varejo,Grande,Orgânico,Hot,Plano Premium,10000,Fechamento,22,1
1797,Analista,Finanças,Grande,Orgânico,SQL,Plano Básico,500,Fechamento,33,0
1798,CEO,Educação,Média,Evento,Sem tag,Plano Premium,10000,Qualificação,24,1
1799,CEO,Educação,Pequena,Orgânico,MQL,Plano Pro,2500,Negociação,25,0
1800,Analista,Manufatura,Pequena,Anúncio,MQL,Plano Premium,10000,Negociação,43,0
1801,Gerente,Saúde,Pequena,Anúncio,Hot,Plano Pro,2500,Contato,17,0
1802,Analista,Varejo,Pequena,Orgânico,Sem tag,Plano Pro,2500,Qualificação,29,0
1803,Analista,Tecnologia,Pequena,Indicação,Hot,Plano Pro,2500,Qualificação,13,0
1804,Diretor,Finanças,Média,Orgânico,SQL,Plano Pro,2500,Qualificação,28,1
1805,Gerente,Varejo,Média,Anúncio,Cold,Plano Básico,500,Contato,12,0
1806,Gerente,Saúde,Grande,Orgânico,Cold,Plano Premium,10000,Negociação,42,0
1807,CEO,Finanças,Pequena,Evento,SQL,Plano Pro,2500,Proposta,38,0
1808,Analista,Varejo,Pequena,Indicação,MQL,Plano Premium,10000,Negociação,17,0
1809,Analista,Finanças,Pequena,Anúncio,Sem tag,Plano Básico,500,Qualificação,36,0
1810,Analista,Finanças,Pequena,Evento,Hot,Plano Premium,10000,Negociação,59,0
1811,Gerente,Finanças,Pequena,Indicação,SQL,Plano Premium,10000,Negociação,45,1
1812,Gerente,Educação,Média,Indicação,MQL,Plano Básico,500,Contato,19,0
1813,Analista,Varejo,Pequena,Indicação,MQL,Consultoria,8346,Contato,15,0
1814,Analista,Finanças,Média,Orgânico,SQL,Plano Pro,2500,Negociação,41,1
1815,Gerente,Varejo,Pequena,Indicação,Hot,Plano Premium,10000,Contato,23,1
1816,Gerente,Educação,Grande,Anúncio,Sem tag,Consultoria,28735,Qualificação,12,1
1817,Gerente,Finanças,Pequena,Anúncio,SQL,Plano Pro,2500,Proposta,6,1
1818,Gerente,Educação,Pequena,Anúncio,SQL,Plano Pro,2500,Negociação,18,0
1819,Analista,Tecnologia,Média,Anúncio,SQL,Consultoria,14937,Fechamento,14,0
1820,Analista,Saúde,Média,Evento,MQL,Plano Pro,2500,Negociação,46,0
1821,Analista,Tecnologia,Pequena,Orgânico,Sem tag,Plano Básico,500,Negociação,59,0
1822,Analista,Saúde,Média,Indicação,Hot,Plano Básico,500,Contato,21,0
1823,Diretor,Educação,Pequena,Orgânico,MQL,Plano Pro,2500,Fechamento,19,1
1824,Gerente,Finanças,Média,Orgânico,MQL,Consultoria,157073,Fechamento,35,1
1825,Analista,Finanças,Pequena,Orgânico,Cold,Plano Premium,10000,Qualificação,34,0
1826,Diretor,Tecnologia,Pequena,Indicação,Cold,Plano Pro,2500,Proposta,12,0
1827,Gerente,Tecnologia,Grande,Indicação,Cold,Plano Pro,2500,Contato,22,1
1828,Gerente,Manufatura,Média,Evento,Hot,Consultoria,7669,Fechamento,36,0
1829,Diretor,Saúde,Pequena,Evento,Cold,Plano Pro,2500,Proposta,22,0
1830,CEO,Saúde,Grande,Anúncio,Cold,Plano Pro,2500,Proposta,24,0
1831,Analista,Manufatura,Grande,Anúncio,Cold,Plano Básico,500,Fechamento,18,0
1832,Gerente,Varejo,Pequena,Orgânico,Sem tag,Plano Pro,2500,Proposta,29,0
1833,Gerente,Saúde,Pequena,Anúncio,Sem tag,Plano Premium,10000,Contato,11,0
1834,Gerente,Manufatura,Média,Orgânico,Hot,Consultoria,34579,Contato,28,0
1835,Diretor,Varejo,Grande,Orgânico,SQL,Plano Premium,10000,Contato,5,1
1836,Analista,Educação,Média,Anúncio,Cold,Plano Pro,2500,Fechamento,28,0
1837,Analista,Tecnologia,Média,Evento,Sem tag,Plano Básico,500,Fechamento,2,0
1838,Gerente,Varejo,Pequena,Orgânico,Cold,Consultoria,1033,Fechamento,26,0
1839,Gerente,Tecnologia,Média,Evento,Hot,Consultoria,32702,Negociação,32,1
1840,Diretor,Saúde,Média,Indicação,Hot,Plano Básico,500,Proposta,8,0
1841,Gerente,Finanças,Grande,Indicação,Hot,Plano Premium,10000,Contato,8,0
1842,Gerente,Manufatura,Grande,Anúncio,Hot,Plano Básico,500,Proposta,31,0
1843,Gerente,Saúde,Pequena,Orgânico,Cold,Plano Básico,500,Contato,1,0
1844,Analista,Varejo,Média,Orgânico,Sem tag,Plano Básico,500,Fechamento,16,0
1845,Diretor,Varejo,Média,Evento,MQL,Plano Básico,500,Contato,8,0
1846,Gerente,Educação,Média,Anúncio,Cold,Plano Premium,10000,Contato,18,0
1847,Gerente,Saúde,Média,Evento,Hot,Plano Premium,10000,Negociação,28,0
1848,Gerente,Varejo,Média,Anúncio,Hot,Plano Básico,500,Negociação,19,1
1849,Analista,Finanças,Pequena,Orgânico,Sem tag,Plano Premium,10000,Negociação,22,0
1850,Gerente,Saúde,Média,Orgânico,SQL,Plano Pro,2500,Negociação,16,0
1851,Gerente,Tecnologia,Grande,Evento,Hot,Plano Premium,10000,Fechamento,28,1
1852,CEO,Varejo,Média,Orgânico,SQL,Plano Pro,2500,Proposta,23,1
1853,Gerente,Varejo,Pequena,Orgânico,MQL,Plano Pro,2500,Fechamento,18,0
1854,Analista,Varejo,Pequena,Anúncio,Cold,Plano Premium,10000,Fechamento,23,0
1855,CEO,Varejo,Pequena,Anúncio,Hot,Plano Básico,500,Contato,34,1
1856,Diretor,Varejo,Grande,Orgânico,MQL,Plano Pro,2500,Qualificação,31,0
1857,Gerente,Saúde,Grande,Anúncio,SQL,Plano Pro,2500,Proposta,32,0
1858,Analista,Educação,Pequena,Orgânico,SQL,Plano Pro,2500,Contato,14,1
1859,CEO,Varejo,Média,Anúncio,MQL,Plano Básico,500,Proposta,39,0
1860,Analista,Finanças,Pequena,Orgânico,MQL,Plano Básico,500,Fechamento,25,0
1861,Analista,Manufatura,Média,Orgânico,Sem tag,Plano Pro,2500,Contato,12,0
1862,Gerente,Varejo,Pequena,Orgânico,Hot,Plano Premium,10000,Qualificação,14,0
